timestamp,label,confidence,threat_score,camouflage,x1,y1,x2,y2
2026-01-31T02:05:56.593,person,0.5730,0.8287,0,77.05511474609375,0.25244140625,444.66644287109375,606.4241943359375
2026-01-31T02:05:56.593,person,0.5246,0.4306,1,472.36083984375,341.9788818359375,581.4765625,557.404052734375
2026-01-31T02:05:56.594,person,0.4210,0.7771,0,214.0001983642578,0.0,493.13421630859375,607.8285522460938
2026-01-31T02:05:57.395,person,0.7612,0.8502,0,3.17767333984375,0.79705810546875,286.59747314453125,584.0761108398438
2026-01-31T02:05:57.395,person,0.6467,0.4132,1,568.041748046875,409.5791015625,639.223876953125,544.772216796875
2026-01-31T02:05:57.396,person,0.6303,0.6777,1,252.69647216796875,325.08251953125,506.54144287109375,638.859375
2026-01-31T02:05:57.396,person,0.5883,0.6428,1,328.3447265625,332.92095947265625,503.4521484375,639.5653686523438
2026-01-31T02:05:57.397,person,0.4567,0.3655,1,479.2506103515625,405.4642333984375,579.759033203125,556.6593017578125
2026-01-31T02:05:57.397,person,0.2947,0.3398,1,250.05364990234375,325.67138671875,394.40142822265625,485.152099609375
2026-01-31T02:05:58.172,person,0.7099,0.7912,0,5.531585693359375,1.01788330078125,265.6382751464844,588.0452270507812
2026-01-31T02:05:58.173,person,0.6481,0.7031,1,252.28768920898438,325.75970458984375,507.9759216308594,639.324951171875
2026-01-31T02:05:58.174,person,0.5975,0.5457,0,324.6942443847656,328.552734375,504.7918395996094,640.0
2026-01-31T02:05:58.174,person,0.5182,0.3887,1,478.6676940917969,405.40203857421875,578.669189453125,555.7285766601562
2026-01-31T02:05:58.174,person,0.4928,0.7381,0,71.5665283203125,0.0,265.8629455566406,544.5343627929688
2026-01-31T02:05:58.175,person,0.4454,0.3430,1,512.39990234375,351.22698974609375,610.0218505859375,465.02215576171875
2026-01-31T02:05:58.175,person,0.3727,0.3004,1,566.313720703125,418.6561279296875,631.131103515625,541.7589111328125
2026-01-31T02:05:58.175,person,0.2834,0.3672,1,249.298095703125,325.728515625,401.79278564453125,489.16705322265625
2026-01-31T02:05:59.198,person,0.7796,0.7352,1,250.73712158203125,326.10028076171875,505.47198486328125,640.0
2026-01-31T02:05:59.199,person,0.7613,0.8068,0,20.42755126953125,0.72314453125,291.99298095703125,594.778564453125
2026-01-31T02:05:59.199,person,0.6430,0.4375,1,477.27911376953125,405.55169677734375,576.8734741210938,558.065673828125
2026-01-31T02:05:59.200,person,0.4046,0.3209,1,564.7728271484375,412.72528076171875,638.6463623046875,544.5926513671875
2026-01-31T02:05:59.200,person,0.3369,0.3172,0,338.63494873046875,375.94140625,418.9671630859375,460.7286376953125
2026-01-31T02:05:59.200,person,0.2990,0.3408,1,249.58087158203125,326.0391845703125,393.8018798828125,485.9940185546875
2026-01-31T02:05:59.873,person,0.7205,0.7240,1,251.19215393066406,326.88995361328125,504.8746337890625,639.2120971679688
2026-01-31T02:05:59.873,person,0.6732,0.4654,1,479.5401611328125,374.81597900390625,584.7109375,552.8821411132812
2026-01-31T02:05:59.874,person,0.6189,0.6733,1,0.0,2.0697021484375,309.13165283203125,539.8223876953125
2026-01-31T02:05:59.874,person,0.5227,0.3745,1,564.1243286132812,392.65478515625,639.7234497070312,546.9965209960938
2026-01-31T02:05:59.875,person,0.3290,0.3507,0,339.21893310546875,375.029541015625,415.6025390625,465.0631103515625
2026-01-31T02:06:00.719,person,0.7711,0.5121,1,489.529296875,298.26708984375,569.5626220703125,556.688232421875
2026-01-31T02:06:00.720,person,0.7589,0.7272,1,0.21478271484375,0.0,283.24609375,541.650634765625
2026-01-31T02:06:00.720,person,0.6786,0.6962,1,253.247314453125,327.490966796875,513.8950805664062,638.5105590820312
2026-01-31T02:06:00.720,person,0.6758,0.4436,1,557.0496215820312,339.52752685546875,624.2808227539062,544.6648559570312
2026-01-31T02:06:00.721,person,0.5595,0.6384,1,330.9678649902344,333.21453857421875,507.5722961425781,639.5038452148438
2026-01-31T02:06:00.721,person,0.4018,0.3188,1,600.387939453125,314.16094970703125,639.84716796875,559.6642456054688
2026-01-31T02:06:01.446,person,0.7856,0.5162,1,486.40191650390625,304.93951416015625,566.2001342773438,558.3480834960938
2026-01-31T02:06:01.446,person,0.6802,0.4407,1,567.11083984375,347.204833984375,632.964111328125,543.73193359375
2026-01-31T02:06:01.447,person,0.6729,0.7334,1,260.81396484375,328.29339599609375,507.781494140625,639.421630859375
2026-01-31T02:06:01.447,person,0.6306,0.5522,0,331.56121826171875,333.17120361328125,505.97003173828125,640.0
2026-01-31T02:06:01.448,person,0.6185,0.6112,1,46.5679931640625,198.9798583984375,205.88961791992188,543.331787109375
2026-01-31T02:06:01.448,person,0.4031,0.6506,0,0.1134033203125,0.767913818359375,110.34657287597656,385.9101257324219
2026-01-31T02:06:02.363,person,0.8081,0.5276,1,484.8208923339844,305.31988525390625,565.7398681640625,563.431640625
2026-01-31T02:06:02.364,person,0.7399,0.7420,1,268.51947021484375,328.3021240234375,506.91168212890625,640.0
2026-01-31T02:06:02.364,person,0.6843,0.4433,1,563.82763671875,345.57537841796875,626.333251953125,551.39697265625
2026-01-31T02:06:02.365,person,0.3494,0.5695,1,32.26554870605469,41.8411865234375,235.6792449951172,542.3185424804688
2026-01-31T02:06:02.365,person,0.3167,0.4923,1,0.06781005859375,0.54595947265625,107.16728210449219,507.1144104003906
2026-01-31T02:06:02.367,person,0.3017,0.5512,1,47.7403564453125,175.41998291015625,231.67611694335938,554.4775390625
2026-01-31T02:06:02.367,person,0.2506,0.4615,1,335.656005859375,348.55865478515625,507.96832275390625,638.8921508789062
2026-01-31T02:06:03.089,person,0.7391,0.4926,1,484.55401611328125,304.6375732421875,560.9979858398438,555.829345703125
2026-01-31T02:06:03.090,person,0.7117,0.7448,1,269.07958984375,328.1669921875,505.864990234375,640.0
2026-01-31T02:06:03.090,person,0.6799,0.4324,1,556.468505859375,347.86358642578125,612.427734375,543.7977905273438
2026-01-31T02:06:03.091,person,0.6697,0.6928,1,49.950531005859375,198.76654052734375,278.493408203125,544.808837890625
2026-01-31T02:06:03.091,person,0.4728,0.3304,1,613.2774658203125,315.16668701171875,639.8333740234375,552.1011352539062
2026-01-31T02:06:03.091,person,0.3252,0.4971,1,0.04019927978515625,0.5433349609375,104.77985382080078,525.8033447265625
2026-01-31T02:06:03.092,person,0.2572,0.3024,0,338.48455810546875,372.1058044433594,422.75469970703125,468.8136901855469
2026-01-31T02:06:03.942,person,0.7487,0.7232,1,266.54949951171875,327.3712158203125,518.34716796875,640.0
2026-01-31T02:06:03.942,person,0.7473,0.4885,1,480.8793029785156,305.7073974609375,553.8729248046875,545.6435546875
2026-01-31T02:06:03.942,person,0.6752,0.4252,1,601.9424438476562,307.76568603515625,639.9089965820312,565.1572265625
2026-01-31T02:06:03.942,person,0.5722,0.3839,1,550.81982421875,344.3590087890625,598.759033203125,541.0556640625
2026-01-31T02:06:03.943,person,0.5095,0.6312,1,0.0,0.0,297.1648864746094,536.781982421875
2026-01-31T02:06:03.943,person,0.3073,0.5533,1,0.304412841796875,0.995941162109375,145.0655517578125,504.6509704589844
2026-01-31T02:06:03.944,person,0.2834,0.3069,1,524.6358642578125,328.24627685546875,601.1739501953125,547.1170043945312
2026-01-31T02:06:03.944,person,0.2771,0.5417,1,44.611907958984375,4.1129150390625,252.92337036132812,548.9964599609375
2026-01-31T02:06:04.576,person,0.8610,0.7665,1,280.744873046875,326.26763916015625,516.6928100585938,640.0
2026-01-31T02:06:04.576,person,0.6802,0.4460,1,469.09796142578125,333.92022705078125,533.9346313476562,550.11865234375
2026-01-31T02:06:04.577,person,0.6515,0.8303,0,0.0,0.98687744140625,309.147705078125,583.5537719726562
2026-01-31T02:06:04.577,person,0.4674,0.3560,1,511.4279479980469,338.94683837890625,570.234130859375,544.0846557617188
2026-01-31T02:06:04.577,person,0.4672,0.3584,1,590.2908935546875,297.78717041015625,639.9295654296875,556.3658447265625
2026-01-31T02:06:04.578,person,0.4335,0.3263,1,549.3509521484375,347.0775146484375,594.3494873046875,537.4681396484375
2026-01-31T02:06:04.578,person,0.2873,0.7256,0,103.386474609375,1.3114013671875,295.9955139160156,548.9989624023438
2026-01-31T02:06:05.415,person,0.7818,0.4997,1,567.0777587890625,326.68060302734375,639.8477783203125,563.9432373046875
2026-01-31T02:06:05.415,person,0.6100,0.8498,0,1.33050537109375,0.9156494140625,347.79913330078125,586.7344970703125
2026-01-31T02:06:05.416,person,0.5627,0.4248,1,462.12664794921875,300.4586181640625,521.1922607421875,545.6707763671875
2026-01-31T02:06:05.416,person,0.5538,0.3948,1,497.77630615234375,326.26251220703125,560.7125854492188,538.1361694335938
2026-01-31T02:06:05.416,person,0.4936,0.3485,1,545.3182373046875,345.75152587890625,588.7657470703125,539.482177734375
2026-01-31T02:06:05.417,person,0.2696,0.5867,0,168.3793182373047,0.0,498.78485107421875,550.5701904296875
2026-01-31T02:06:06.034,person,0.6360,0.8599,0,1.21929931640625,1.38299560546875,339.52886962890625,599.6754150390625
2026-01-31T02:06:06.034,person,0.5609,0.4514,1,466.53814697265625,302.146240234375,569.2367553710938,545.6836547851562
2026-01-31T02:06:06.035,person,0.5051,0.4036,1,568.80322265625,292.0394287109375,639.953125,564.9393920898438
2026-01-31T02:06:06.035,person,0.4848,0.5911,0,167.127685546875,0.0,502.70623779296875,553.198486328125
2026-01-31T02:06:06.036,person,0.4321,0.3561,1,505.65667724609375,324.530517578125,575.3285522460938,540.815673828125
2026-01-31T02:06:06.903,person,0.7163,0.5424,1,540.050048828125,261.33697509765625,639.595703125,582.511962890625
2026-01-31T02:06:06.904,person,0.6776,0.4486,1,463.37078857421875,300.58721923828125,522.0475463867188,549.8115844726562
2026-01-31T02:06:06.904,person,0.6445,0.8631,0,3.314117431640625,0.70098876953125,341.6484069824219,610.4163818359375
2026-01-31T02:06:06.905,person,0.5262,0.6086,0,162.5913543701172,0.0,496.68316650390625,556.3478393554688
2026-01-31T02:06:06.905,person,0.4998,0.3750,1,494.54248046875,323.5714111328125,554.6175537109375,549.3585815429688
2026-01-31T02:06:06.906,person,0.4163,0.5790,1,280.32000732421875,360.185302734375,512.5842895507812,639.7740478515625
2026-01-31T02:06:06.906,person,0.3494,0.3472,1,483.6397399902344,301.68701171875,563.0577392578125,552.5711669921875
2026-01-31T02:06:06.906,person,0.3444,0.3381,1,467.53509521484375,303.0845947265625,542.057373046875,550.150146484375
2026-01-31T02:06:07.573,person,0.8122,0.5496,1,566.5826416015625,231.01641845703125,639.8934326171875,578.8341674804688
2026-01-31T02:06:07.574,person,0.6589,0.8687,0,1.5928955078125,1.11895751953125,335.41339111328125,614.9820556640625
2026-01-31T02:06:07.574,person,0.6416,0.6525,1,290.00714111328125,359.91888427734375,511.04058837890625,640.0
2026-01-31T02:06:07.575,person,0.6021,0.4186,1,502.3108825683594,324.47314453125,569.1790771484375,540.5374755859375
2026-01-31T02:06:07.575,person,0.6017,0.4125,1,470.218017578125,297.8173828125,523.294189453125,546.576416015625
2026-01-31T02:06:07.576,person,0.3439,0.5300,0,169.3629150390625,0.0,504.79669189453125,551.3506469726562
2026-01-31T02:06:08.448,person,0.8651,0.7680,1,266.43243408203125,326.732666015625,519.767333984375,639.9901123046875
2026-01-31T02:06:08.448,person,0.7677,0.9106,0,14.583953857421875,2.2933349609375,321.6813659667969,535.0242309570312
2026-01-31T02:06:08.449,person,0.6168,0.4186,1,473.43096923828125,298.996826171875,526.7471313476562,548.2816162109375
2026-01-31T02:06:08.449,person,0.5677,0.4287,1,497.5719909667969,324.338623046875,585.218994140625,546.6987915039062
2026-01-31T02:06:08.449,person,0.5062,0.3635,1,592.9205322265625,347.2012939453125,639.8443603515625,571.0755615234375
2026-01-31T02:06:09.113,person,0.8638,0.7853,1,264.49249267578125,326.87176513671875,512.619140625,640.0
2026-01-31T02:06:09.114,person,0.7491,0.9034,0,16.859954833984375,2.22064208984375,319.79986572265625,535.1820068359375
2026-01-31T02:06:09.114,person,0.6782,0.4921,1,469.21478271484375,255.06861877441406,550.9375610351562,552.7294921875
2026-01-31T02:06:09.114,person,0.4278,0.3426,1,588.486083984375,325.06451416015625,639.883544921875,571.2596435546875
2026-01-31T02:06:09.949,person,0.8502,0.8014,1,262.93853759765625,327.77716064453125,516.6287841796875,640.0
2026-01-31T02:06:09.949,person,0.7968,0.5035,1,574.130859375,309.072509765625,639.7900390625,565.622802734375
2026-01-31T02:06:09.950,person,0.7467,0.9025,0,15.78314208984375,1.84161376953125,323.1805114746094,538.276123046875
2026-01-31T02:06:09.950,person,0.7421,0.4912,1,467.81280517578125,298.6385498046875,540.9231567382812,552.2615966796875
2026-01-31T02:06:09.951,person,0.4299,0.3282,1,531.3141479492188,340.87054443359375,577.8261108398438,541.29833984375
2026-01-31T02:06:10.642,person,0.8126,0.5061,1,575.4328002929688,319.107177734375,639.8687133789062,567.9967041015625
2026-01-31T02:06:10.643,person,0.7930,0.7403,1,264.357177734375,327.34478759765625,506.7176513671875,640.0
2026-01-31T02:06:10.644,person,0.7422,0.9008,0,16.31414794921875,1.36993408203125,322.74713134765625,537.2027587890625
2026-01-31T02:06:10.644,person,0.6417,0.4879,1,450.73370361328125,298.0238037109375,522.1312255859375,546.7376708984375
2026-01-31T02:06:10.644,person,0.3969,0.3230,1,496.6181640625,335.28173828125,548.2027587890625,544.1707153320312
2026-01-31T02:06:10.644,person,0.3953,0.3483,1,500.21246337890625,327.09686279296875,575.7355346679688,547.7466430664062
2026-01-31T02:06:10.644,person,0.3532,0.3026,1,526.3411865234375,337.11346435546875,576.6583251953125,539.1758422851562
2026-01-31T02:06:11.485,person,0.8246,0.5212,1,567.51611328125,315.1737060546875,639.817626953125,567.3504028320312
2026-01-31T02:06:11.486,person,0.8034,0.7443,1,265.7962646484375,327.15826416015625,506.134521484375,640.0
2026-01-31T02:06:11.487,person,0.7414,0.9004,0,17.902618408203125,1.573486328125,323.02508544921875,537.492431640625
2026-01-31T02:06:11.487,person,0.6899,0.4309,0,446.78729248046875,300.58001708984375,507.07012939453125,540.1591796875
2026-01-31T02:06:11.487,person,0.6821,0.4486,1,497.24237060546875,322.45379638671875,560.0236206054688,549.2396240234375
2026-01-31T02:06:12.121,person,0.8318,0.5175,1,572.5501708984375,318.5458984375,639.7933349609375,568.281982421875
2026-01-31T02:06:12.122,person,0.7986,0.6963,0,266.9422607421875,327.12005615234375,505.5401611328125,640.0
2026-01-31T02:06:12.123,person,0.7735,0.8944,0,15.134674072265625,2.8536376953125,323.3381652832031,530.50537109375
2026-01-31T02:06:12.123,person,0.6845,0.4745,0,444.19488525390625,301.45684814453125,501.79632568359375,544.5711669921875
2026-01-31T02:06:12.123,person,0.6119,0.4077,1,497.71978759765625,321.2608642578125,547.0092163085938,547.5714111328125
2026-01-31T02:06:12.123,person,0.3717,0.3025,1,531.1314086914062,338.66314697265625,573.2450561523438,541.7862548828125
2026-01-31T02:06:12.953,person,0.8185,0.7501,1,267.12774658203125,327.78662109375,505.87872314453125,640.0
2026-01-31T02:06:12.954,person,0.7665,0.9101,0,14.685028076171875,2.4552001953125,325.3489074707031,535.15478515625
2026-01-31T02:06:12.955,person,0.6539,0.5812,0,435.3096923828125,292.10662841796875,485.9154052734375,504.53509521484375
2026-01-31T02:06:12.955,person,0.6069,0.4113,1,487.059814453125,323.14031982421875,543.0587158203125,546.2542724609375
2026-01-31T02:06:12.955,person,0.3781,0.3227,1,567.9498901367188,316.55743408203125,619.1157836914062,554.7844848632812
2026-01-31T02:06:12.955,person,0.3765,0.3240,1,229.14320373535156,342.18218994140625,293.6195068359375,542.060791015625
2026-01-31T02:06:13.675,person,0.8265,0.7998,1,266.1957702636719,328.11041259765625,507.5754699707031,640.0
2026-01-31T02:06:13.675,person,0.7046,0.4861,1,430.90081787109375,287.9010009765625,494.2080078125,499.6134033203125
2026-01-31T02:06:13.676,person,0.6928,0.4573,1,494.8309631347656,322.88079833984375,562.9468994140625,547.6814575195312
2026-01-31T02:06:13.676,person,0.6187,0.4129,1,589.9521484375,324.7449951171875,639.81201171875,561.9049072265625
2026-01-31T02:06:13.677,person,0.5830,0.8395,0,2.805908203125,0.57855224609375,278.82330322265625,577.4193115234375
2026-01-31T02:06:13.677,person,0.3598,0.3042,1,228.34727478027344,342.087646484375,291.58349609375,499.9326171875
2026-01-31T02:06:14.572,person,0.8577,0.7701,1,266.69879150390625,328.3309326171875,507.98162841796875,640.0
2026-01-31T02:06:14.572,person,0.7354,0.4799,1,496.3418884277344,328.96856689453125,573.6885986328125,544.9087524414062
2026-01-31T02:06:14.572,person,0.7117,0.4987,0,429.57757568359375,286.6585693359375,501.18035888671875,498.33343505859375
2026-01-31T02:06:14.572,person,0.6509,0.4848,1,578.419189453125,304.49530029296875,639.84716796875,587.2608642578125
2026-01-31T02:06:14.573,person,0.3947,0.7670,0,0.1649017333984375,0.376708984375,227.75689697265625,574.875732421875
2026-01-31T02:06:14.573,person,0.3185,0.5544,0,58.106048583984375,1.1043701171875,249.74484252929688,523.21484375
2026-01-31T02:06:15.200,person,0.8350,0.7792,1,267.78973388671875,328.4403076171875,509.56207275390625,640.0
2026-01-31T02:06:15.201,person,0.7538,0.4343,0,427.8453369140625,288.6371154785156,485.7486572265625,497.7355651855469
2026-01-31T02:06:15.201,person,0.7242,0.4646,1,499.7115173339844,327.79620361328125,565.4136962890625,543.5164794921875
2026-01-31T02:06:15.201,person,0.7154,0.4707,1,573.7265625,322.6322021484375,639.8992919921875,569.6771240234375
2026-01-31T02:06:15.202,person,0.6008,0.8036,0,2.10919189453125,0.73760986328125,251.0385284423828,597.9430541992188
2026-01-31T02:06:15.202,person,0.4258,0.3393,1,569.5289916992188,316.22509765625,619.6364135742188,556.7322387695312
2026-01-31T02:06:15.203,person,0.3192,0.3001,1,226.38287353515625,341.71044921875,289.718017578125,538.1414794921875
2026-01-31T02:06:16.028,person,0.8346,0.7766,1,267.787109375,329.34197998046875,503.2196044921875,640.0
2026-01-31T02:06:16.029,person,0.7914,0.4919,1,499.35711669921875,329.669677734375,568.6470336914062,540.9239501953125
2026-01-31T02:06:16.029,person,0.7692,0.5030,0,416.40716552734375,300.7275085449219,477.55853271484375,498.6651916503906
2026-01-31T02:06:16.030,person,0.7544,0.7581,0,2.57720947265625,0.51104736328125,270.5155029296875,593.2743530273438
2026-01-31T02:06:16.030,person,0.7240,0.4691,1,577.3402709960938,322.9000244140625,639.8096313476562,568.083251953125
2026-01-31T02:06:16.030,person,0.3527,0.3138,1,228.80029296875,341.71588134765625,289.87200927734375,547.0128784179688
2026-01-31T02:06:16.752,person,0.8359,0.6583,0,424.8348693847656,304.17413330078125,493.0693664550781,496.10479736328125
2026-01-31T02:06:16.752,person,0.8352,0.7126,0,267.41168212890625,328.78271484375,502.22369384765625,640.0
2026-01-31T02:06:16.753,person,0.7986,0.8041,0,7.18682861328125,0.5103759765625,280.12835693359375,582.76025390625
2026-01-31T02:06:16.753,person,0.6888,0.4534,1,503.502197265625,355.1195068359375,580.98193359375,547.5969848632812
2026-01-31T02:06:16.754,person,0.6229,0.4321,1,578.2169799804688,311.392333984375,639.8767700195312,568.0389404296875
2026-01-31T02:06:16.757,person,0.5748,0.3922,1,228.77699279785156,343.9576416015625,290.8304443359375,521.0723876953125
2026-01-31T02:06:17.614,person,0.8350,0.7917,1,267.26361083984375,328.45037841796875,504.18060302734375,640.0
2026-01-31T02:06:17.614,person,0.7983,0.8829,0,6.656463623046875,0.528076171875,281.9704895019531,593.8826904296875
2026-01-31T02:06:17.615,person,0.7224,0.4598,0,422.863525390625,312.03973388671875,484.91162109375,499.31292724609375
2026-01-31T02:06:17.615,person,0.6714,0.4323,1,486.91455078125,343.12921142578125,547.0611572265625,534.4931030273438
2026-01-31T02:06:17.615,person,0.4891,0.3767,1,578.545166015625,326.06573486328125,639.857421875,569.6687622070312
2026-01-31T02:06:17.615,person,0.4356,0.3412,1,228.9390869140625,342.16229248046875,289.14447021484375,532.1206665039062
2026-01-31T02:06:17.615,person,0.3724,0.3121,1,535.5499267578125,343.0208740234375,590.7725830078125,535.3187255859375
2026-01-31T02:06:17.616,person,0.2818,0.3173,0,401.4112548828125,339.49578857421875,438.636474609375,389.25018310546875
2026-01-31T02:06:18.283,person,0.8287,0.7356,0,267.1131591796875,328.61083984375,504.9576416015625,640.0
2026-01-31T02:06:18.284,person,0.8157,0.8201,0,8.727630615234375,0.4342041015625,281.3033752441406,577.5647583007812
2026-01-31T02:06:18.284,person,0.6293,0.4793,0,403.22564697265625,313.4560546875,472.93658447265625,494.896728515625
2026-01-31T02:06:18.285,person,0.6013,0.4027,1,489.30364990234375,343.22357177734375,545.2990112304688,541.5633544921875
2026-01-31T02:06:18.285,person,0.5825,0.3733,1,608.363037109375,370.85247802734375,639.85595703125,573.5935668945312
2026-01-31T02:06:18.285,person,0.4581,0.3356,1,532.1839599609375,342.1806640625,576.2803955078125,535.5463256835938
2026-01-31T02:06:18.285,person,0.3105,0.3090,1,215.78585815429688,341.2803955078125,291.3785095214844,539.029296875
2026-01-31T02:06:18.285,person,0.3028,0.3062,1,574.3448486328125,319.4600830078125,639.8907470703125,551.2160034179688
2026-01-31T02:06:19.187,person,0.8459,0.7158,0,266.6148986816406,328.70166015625,503.4267883300781,640.0
2026-01-31T02:06:19.187,person,0.8152,0.8338,0,11.877288818359375,0.47955322265625,281.2695617675781,580.8949584960938
2026-01-31T02:06:19.188,person,0.7404,0.4961,0,398.4440002441406,307.46087646484375,467.2335510253906,491.16864013671875
2026-01-31T02:06:19.188,person,0.6197,0.3864,1,609.8916015625,374.14593505859375,639.851318359375,575.268310546875
2026-01-31T02:06:19.188,person,0.5608,0.3897,1,486.9416809082031,342.14984130859375,544.09130859375,543.559814453125
2026-01-31T02:06:19.188,person,0.4316,0.3262,1,528.9777221679688,341.55914306640625,573.3048706054688,534.845458984375
2026-01-31T02:06:19.829,person,0.8511,0.7661,1,266.72796630859375,328.4783935546875,503.76556396484375,640.0
2026-01-31T02:06:19.830,person,0.8072,0.8437,0,11.705352783203125,0.3629150390625,282.65191650390625,592.1634521484375
2026-01-31T02:06:19.830,person,0.7346,0.4427,0,398.8953857421875,308.0785217285156,466.52313232421875,490.7836608886719
2026-01-31T02:06:19.830,person,0.6263,0.4147,1,489.33428955078125,324.821533203125,542.2139282226562,543.5896606445312
2026-01-31T02:06:19.831,person,0.6057,0.4096,1,608.6241455078125,375.59344482421875,639.8509521484375,573.4307861328125
2026-01-31T02:06:19.831,person,0.5904,0.3842,1,531.1185913085938,342.37994384765625,572.7131958007812,537.5035400390625
2026-01-31T02:06:19.831,person,0.4750,0.3508,1,228.5015869140625,342.93463134765625,291.01910400390625,507.7608642578125
2026-01-31T02:06:20.707,person,0.8421,0.7941,1,267.1270751953125,328.42706298828125,504.98321533203125,640.0
2026-01-31T02:06:20.708,person,0.7817,0.9088,0,5.105926513671875,0.68585205078125,299.15460205078125,583.5509643554688
2026-01-31T02:06:20.708,person,0.6886,0.4576,0,399.962158203125,314.72662353515625,469.1060791015625,490.26190185546875
2026-01-31T02:06:20.708,person,0.5370,0.3713,1,525.44287109375,338.64019775390625,573.97314453125,539.5110473632812
2026-01-31T02:06:20.708,person,0.5356,0.3734,1,490.42694091796875,327.69488525390625,538.5787963867188,540.832275390625
2026-01-31T02:06:20.709,person,0.4177,0.3664,1,562.4522094726562,317.371826171875,639.4669799804688,558.51220703125
2026-01-31T02:06:20.709,person,0.3717,0.3037,1,602.1365966796875,333.2135009765625,639.8426513671875,571.4483642578125
